subscriber_id,msisdn,account_number,first_name,last_name,email,dob,state,plan_code,plan_start_date,device_type,imei,network_type,is_active,activation_date,deactivation_date,churn_reason,payment_method,monthly_spend,credit_score,num_lines,ported_from,created_at,updated_at
559d985f-96d8-420f-8a93-6c13aecf6bea,+15225048820,ACT45544641,Karen,Williams,karen.williams281@gmail.com,1992-07-02,MI,POSTPAID_PRO,2022-05-21 13:09:44,smartphone,181755432931581,3G,1,2019-06-25 13:51:39,,,auto_pay,108.51,586,5,,2018-11-21 11:20:56,2020-09-23 17:28:12
bbf03ee4-8dbf-484b-a9e7-dc5144716eea,+13372997254,ACT29596164,Sarah,Jackson,,1951-03-05,GA,PREPAID_UNLIMITED,2022-09-10 06:07:40,tablet,933649796218591,4G,1,2020-09-12 06:08:59,,,debit_card,130.45,340,3,porting_unknown,2019-09-18 19:36:00,2020-12-01 10:51:42
8def7998-25dd-4075-b173-c6c0a7c5d208,+12834790920,ACT83567087,Charles,Brown,charles.brown859@gmail.com,1961-09-18,IL,BUSINESS_UNLIMITED,2022-09-15 09:50:39,tablet,119618087643076,3G,1,2021-05-17 20:00:20,,,check,29.47,680,3,,2018-08-09 00:32:31,2024-11-24 12:51:26
12a3251f-182f-4bfb-b1be-c1d7c72afdd1,+14108471746,ACT18117470,Mary,Rodriguez,mary.rodriguez214@gmail.com,,CA,FAMILY_PLAN,2022-02-27 07:11:18,smartphone,792439551453497,LTE,1,2020-09-10 13:23:21,,,check,277.62,751,6,,2018-07-09 06:01:08,2024-12-30 00:29:22
78f9aabb-0095-47ba-bf21-c5b11b19f6fe,+13336976821,ACT88027214,John,Anderson,john.anderson818@gmail.com,1972-08-15,MA,PREPAID_UNLIMITED,2020-10-13 05:48:32,smartwatch,,3G,1,2019-08-24 07:04:51,,,debit_card,215.31,804,2,,2018-09-24 19:32:40,2020-01-20 02:49:30
c0998418-e4ba-4e21-929b-2a8b68c546db,+17371203394,ACT16322222,Linda,Rodriguez,linda.rodriguez263@gmail.com,1959-05-25,IL,FAMILY_PLAN,2024-07-02 02:28:12,smartwatch,,3G,1,2023-05-05 22:14:07,,,auto_pay,255.08,481,6,,2018-10-11 06:45:41,2024-05-27 05:12:21
3222212b-e69c-4293-85dd-08913682db42,+19652848028,ACT23818177,James,Gonzalez,james.gonzalez141@gmail.com,1960-09-05,CA,BUSINESS_UNLIMITED,2022-12-18 15:53:51,hotspot,,LTE,1,2021-06-05 07:15:53,,,cash,316.8,595,5,,2018-07-01 06:35:02,2023-11-08 07:38:25
3222212b-e69c-4293-85dd-08913682db42,+19652848028,ACT23818177,JAMES,Gonzalez,james.gonzalez141@gmail.com,1960-09-05,CA,BUSINESS_UNLIMITED,2022-12-18 15:53:51,hotspot,,LTE,1,2021-06-05 07:15:53,,,cash,316.8,595,5,,2018-07-01 06:35:02,2023-11-08 07:38:25
d1989638-debe-4f93-a5bb-0f4c0211f766,+18718002455,ACT66996143,James,Anderson,james.anderson353@gmail.com,1973-12-05,GA,POSTPAID_ELITE,2021-12-30 15:04:56,hotspot,,WiFi_calling,1,2019-04-07 14:57:37,,,cash,126.88,573,5,,2018-10-10 23:06:27,2022-08-18 22:07:51
bf99af1e-e663-4341-bfe3-fc82fdbbe0d0,+12257046813,ACT18445868,Karen,Thomas,karen.thomas680@gmail.com,1956-11-16,VA,POSTPAID_ELITE,2023-11-09 10:57:35,tablet,353180136532300,4G,1,2022-11-02 01:38:50,,,bank_transfer,124.11,739,1,,2019-10-27 21:53:10,2024-07-06 05:02:52
9dc19ef3-6d0c-460d-97ee-249743205e57,+18175750496,ACT89325467,James,Smith,james.smith262@gmail.com,1986-05-27,VA,PREPAID_UNLIMITED,2022-09-01 09:20:52,feature_phone,199130706255144,5G,1,2021-09-17 21:23:55,,,auto_pay,278.61,484,5,boost,2020-12-11 06:26:29,2024-10-14 14:01:23
77262c3f-cda0-42b7-a69b-f11d822f63ac,+15098964600,ACT61187422,Jessica,Brown,jessica.brown15@gmail.com,1971-02-08,WA,BUSINESS_50,2022-07-29 04:38:41,smartphone,377217836604749,4G,1,2019-09-15 02:19:38,,,voucher,225.94,533,5,tmobile,2019-08-06 06:12:11,2023-09-07 04:33:59
acfe61cc-1fb6-4999-9457-d5fd1271d70c,+15645560066,ACT16847135,Lisa,Martin,lisa.martin448@gmail.com,1989-07-08,FL,POSTPAID_ELITE,2022-12-07 06:03:12,hotspot,,WiFi_calling,1,2021-03-08 10:02:25,,,cash,60.21,705,4,porting_unknown,2020-04-09 09:14:21,2022-05-10 04:38:05
2c96a091-40f3-49e1-adbe-707a086a8520,+16478295161,ACT10280294,Mary,Martin,mary.martin577@gmail.com,1985-01-21,MI,BUSINESS_50,2022-12-17 03:35:18,smartwatch,,5G,1,2022-12-08 06:19:52,,,auto_pay,392.85,417,6,sprint,2020-02-09 06:23:48,2023-05-28 16:54:54
f7118a62-ea7a-4d8e-a7b9-14c611d59b03,+14410277072,ACT92306185,Thomas,Gonzalez,thomas.gonzalez834@gmail.com,1996-07-05,MI,BUSINESS_50,2023-11-25 17:11:15,tablet,626200129918133,4G,1,2023-03-16 13:16:21,,,cash,166.93,459,1,,2022-07-10 12:39:52,2023-11-04 03:02:21
957030b7-4f1b-4c54-8e03-3c5379efe985,+19165192836,ACT50162135,Sarah,Smith,sarah.smith987@gmail.com,1980-06-13,NC,POSTPAID_ELITE,2022-05-08 08:49:19,tablet,531561660916779,LTE,1,2019-07-23 17:59:24,,,debit_card,435.5,757,6,att,2018-06-19 00:31:53,2024-09-05 22:46:09
9a3f4420-8112-49a7-a707-ee350291b8fc,+17525094865,ACT74059788,Thomas,Johnson,thomas.johnson529@gmail.com,1987-09-02,GA,POSTPAID_PRO,2021-07-16 07:41:05,hotspot,,5G_NSA,1,2019-06-04 18:31:31,,,debit_card,34.63,849,4,cricket,2018-04-24 18:38:56,2021-11-15 00:25:37
8d58254e-ae02-4c54-9a24-08be1a754784,+15092848944,ACT69477643,Mary,Taylor,mary.taylor414@gmail.com,1964-04-22,AZ,POSTPAID_PRO,2024-06-10 08:03:46,smartwatch,,LTE,0,2023-09-23 05:04:28,2024-10-01 01:00:40,device_upgrade,cash,47.34,630,5,verizon,2022-12-06 05:28:28,2024-09-27 08:34:08
a8b1908c-480a-4241-8329-49700a9e1a0b,+14492348293,ACT70014657,Karen,Taylor,,2003-04-19,NY,FAMILY_PLAN,2021-10-23 13:59:27,smartphone,590755312175201,3G,1,2021-08-01 17:40:09,,,cash,403.88,770,2,tmobile,2019-01-01 03:06:55,2021-12-25 14:47:43
64d5d3d1-5547-4de9-9b27-ddd2e0a152af,+15705433987,ACT33249263,William,Anderson,william.anderson742@gmail.com,1982-04-12,OH,POSTPAID_ELITE,2023-01-18 12:34:31,hotspot,,5G_NSA,1,2022-03-28 04:54:01,,,voucher,365.09,412,1,,2020-12-22 12:00:34,2024-11-17 21:01:28
168cd9f8-745b-41fc-bb9b-f24e1d1b2f3b,+16491862030,ACT33365560,Sarah,Thomas,sarah.thomas155@gmail.com,1974-08-19,OH,POSTPAID_STARTER,2024-03-03 13:35:38,smartwatch,,4G,1,2022-11-21 01:06:31,,,voucher,313.71,328,3,,2020-12-17 08:19:55,2024-07-03 13:40:00
1b2a616a-efb3-4eaa-b569-fdd653dd3d3c,+16333838467,ACT74373642,Robert,Smith,robert.smith132@gmail.com,1964-10-06,GA,PREPAID_UNLIMITED,2021-10-29 14:32:28,tablet,548591519403858,WiFi_calling,1,2020-01-29 08:05:11,,,cash,355.41,702,6,tmobile,2020-01-24 14:11:05,2022-11-25 12:37:31
681fab55-0944-4960-93e8-6208b05ad36a,+17859092503,ACT16484218,Lisa,Thomas,lisa.thomas590@gmail.com,2000-09-16,OH,FAMILY_PLAN,2022-05-05 07:40:46,hotspot,,WiFi_calling,1,2022-03-24 15:19:09,,,cash,366.05,629,2,,2018-11-10 01:56:41,2022-08-16 09:30:17
5672036a-e8d8-494d-9d32-954a25f783aa,+13316072282,ACT21514431,John,Rodriguez,john.rodriguez767@gmail.com,1962-12-18,NJ,POSTPAID_PRO,2020-05-18 14:36:36,hotspot,,WiFi_calling,0,2019-12-10 12:37:29,2024-06-30 19:11:02,relocation,voucher,401.24,729,6,verizon,2018-07-07 19:18:56,2024-06-22 03:12:33
0e5a1ab1-15b1-455f-aff1-79ddbcf3c679,+19531760854,ACT33020567,Susan,Hernandez,susan.hernandez140@gmail.com,1996-02-20,IL,POSTPAID_ELITE,2021-07-24 14:31:09,feature_phone,981744381484670,WiFi_calling,1,2020-05-20 08:49:10,,,cash,113.36,563,2,,2018-06-03 09:48:01,2023-06-28 15:24:45
4d9b8cbf-8125-4699-9440-94d6674f7656,+19469216731,ACT40304616,James,Martin,james.martin124@gmail.com,1974-10-17,NC,PREPAID_BASIC,2024-03-03 14:13:54,feature_phone,470715286092126,5G_NSA,1,2020-01-01 01:37:22,,,debit_card,128.44,405,2,,2018-02-20 11:59:34,2024-04-13 02:26:07
f91122e8-a320-4eff-abd2-6a6509e128c6,+13841629815,ACT26762779,James,Taylor,james.taylor188@gmail.com,1977-02-22,NJ,BUSINESS_UNLIMITED,2024-11-08 22:01:00,feature_phone,251508427016448,5G,1,2020-03-04 08:15:42,,,credit_card,180.6,305,2,,2018-07-07 16:21:37,2022-02-20 21:32:29
d1951395-6f2c-4d66-ba1f-7bcd93fafb26,+14250740172,ACT59506212,Richard,Gonzalez,richard.gonzalez202@gmail.com,1991-10-11,TX,POSTPAID_STARTER,2020-11-30 02:00:30,smartphone,178887542852726,5G,1,2019-08-31 06:10:42,,,bank_transfer,79.95,357,2,,2018-09-29 08:03:45,2024-06-10 06:33:10
b86524ce-1fd5-402d-a775-b7a36c336856,+18055763225,ACT35170658,John,Anderson,john.anderson374@gmail.com,1999-02-20,WA,FAMILY_PLAN,2021-04-15 12:18:33,feature_phone,938559762272666,WiFi_calling,0,2020-12-14 05:08:51,2024-02-25 04:34:21,unknown,credit_card,171.97,621,6,,2018-07-05 05:18:38,2024-10-15 07:19:48
88c02fb2-54a2-4a82-94d0-69119f53c21a,+14295776332,ACT60092096,Lisa,Williams,lisa.williams277@gmail.com,1966-10-22,FL,BUSINESS_UNLIMITED,2020-03-29 19:02:42,smartwatch,,4G,1,2019-08-26 10:33:27,,,credit_card,121.77,511,1,,2018-03-14 05:19:04,2021-10-14 04:17:01
9fb42366-0801-4c22-93fc-7e35ad137c7a,+18963579365,ACT61196695,John,Wilson,john.wilson328@gmail.com,1968-08-22,TX,POSTPAID_ELITE,2021-11-02 07:34:35,hotspot,,5G_NSA,1,2021-06-28 17:21:41,,,check,269.35,818,3,,2018-10-01 17:41:24,2024-06-01 20:30:36
206b92bf-1199-483a-a516-380a903d085e,+14574858410,ACT96350159,Linda,Taylor,linda.taylor731@gmail.com,1964-06-06,FL,PREPAID_BASIC,2021-06-09 13:17:21,hotspot,,4G,1,2019-06-01 05:04:47,,,auto_pay,149.09,569,3,att,2019-01-20 06:38:48,2022-04-08 20:12:25
815346f2-001e-4939-90b5-a5e7babe8f24,+15580996493,ACT70642925,Jessica,Lopez,jessica.lopez801@gmail.com,1996-03-05,WA,PREPAID_UNLIMITED,2022-09-09 06:34:16,hotspot,,WiFi_calling,1,2021-04-19 14:57:52,,,credit_card,270.33,583,4,,2020-11-24 17:58:50,2024-04-17 16:06:34
053a8223-31b4-4b47-ae9b-0a70efbd0b97,+15727864461,ACT35655978,Karen,Jones,karen.jones625@gmail.com,1956-01-28,VA,POSTPAID_ELITE,2023-01-22 01:21:02,feature_phone,540403149887764,3G,1,2022-11-19 00:13:37,,,auto_pay,211.29,814,5,cricket,2018-08-18 04:30:28,2023-10-08 05:28:26
5fe7d498-8cf0-4f15-ae5f-94c3e437a8fd,+17964020915,ACT50517071,Thomas,Jackson,thomas.jackson61@gmail.com,1952-09-24,NJ,POSTPAID_STARTER,2023-04-09 06:36:22,feature_phone,811895642346329,LTE,1,2019-05-25 12:14:18,,,credit_card,448.47,357,4,,2018-10-20 03:13:01,2021-08-04 23:59:11
49f4ab43-5b05-444b-ae54-efe3c9bd818c,+14866652372,ACT88325849,Patricia,Martin,patricia.martin570@gmail.com,1988-06-26,NY,PREPAID_BASIC,2021-03-24 22:52:46,smartwatch,,3G,1,2019-11-11 14:01:03,,,debit_card,285.81,461,2,porting_unknown,2018-04-09 19:33:05,2022-12-12 09:57:43
545a53e2-182a-4a82-aabb-ccd33de5488d,+19063498564,ACT86543336,Thomas,Gonzalez,thomas.gonzalez678@gmail.com,1952-06-26,MI,BUSINESS_50,2020-06-27 12:40:06,smartphone,901444189878530,5G_NSA,0,2019-08-12 14:06:51,2021-05-19 08:41:20,unknown,auto_pay,424.38,836,5,,2018-05-06 14:30:04,2022-03-01 04:34:12
cf983bec-7492-438e-9a2f-4d755a2db75e,+19190268253,ACT28220106,Charles,Gonzalez,charles.gonzalez279@gmail.com,1998-07-19,MA,POSTPAID_ELITE,2024-12-30 22:16:53,tablet,678216528208449,3G,1,2019-08-11 14:47:09,,,cash,72.64,792,2,cricket,2018-12-08 00:15:24,2021-05-07 15:14:39
adbc3f23-1413-43c8-bf5e-58e1f254991e,+17680322710,ACT20375255,James,Jones,james.jones195@gmail.com,1983-01-09,OH,FAMILY_PLAN,2022-07-08 01:55:16,feature_phone,322341602032186,5G_NSA,1,2020-05-21 00:57:09,,,check,158.26,593,6,verizon,2019-04-16 21:12:56,2021-03-13 13:04:52
25e9db86-f6f9-480b-be4c-2692033ccee2,+13312137333,ACT62298045,William,Miller,william.miller684@gmail.com,1968-09-25,MA,FAMILY_PLAN,2023-03-08 00:04:25,hotspot,,WiFi_calling,1,2019-05-05 18:45:09,,,voucher,85.3,724,3,tmobile,2018-02-25 11:08:20,2023-12-30 16:53:26
7aa3bfff-bc6f-43ff-9aff-cc46acdffa55,+16980317204,ACT28822756,Sarah,Williams,sarah.williams202@gmail.com,2001-06-14,AZ,POSTPAID_ELITE,2024-04-27 14:04:29,smartphone,837747028403439,3G,1,2020-01-18 08:18:50,,,debit_card,264.21,724,3,boost,2018-06-27 04:42:19,2021-05-12 06:35:46
12055bf8-7026-4b6e-bd96-5ef648aa7044,+17730699218,ACT40732314,Barbara,Moore,barbara.moore76@gmail.com,1959-09-09,WA,POSTPAID_PRO,2024-02-23 10:08:47,smartwatch,,5G,1,2020-02-18 23:05:10,,,credit_card,390.3,566,2,tmobile,2019-10-24 05:28:07,2022-06-02 06:23:08
9e33ab1d-ad50-4474-8888-499d24bf8d6a,+18626846883,ACT86234774,Joseph,Martinez,joseph.martinez666@gmail.com,1951-01-03,IL,POSTPAID_PRO,2024-07-08 11:22:37,smartphone,295472580306830,3G,1,2021-01-18 23:14:31,,,check,278.0,492,1,,2020-04-04 09:46:02,2021-12-10 05:00:58
7b29a68c-d8c9-424c-a227-a5e9c12ee76a,+15209555683,ACT80832610,Robert,Martinez,robert.martinez194@gmail.com,1964-01-14,WA,BUSINESS_50,2022-02-02 21:14:11,smartwatch,,LTE,0,2020-12-06 22:51:03,2024-08-22 13:29:56,relocation,check,257.61,560,1,,2018-09-01 14:08:51,2024-10-15 23:47:49
44a084bc-68b4-4b0d-95f3-6d6851c09a36,+19621183839,ACT77766771,John,Rodriguez,john.rodriguez201@gmail.com,,WA,BUSINESS_UNLIMITED,2023-08-03 03:19:58,hotspot,,3G,0,2020-08-18 20:21:59,2024-11-25 20:52:29,competitor_offer,auto_pay,255.88,,2,,2019-07-29 02:14:37,2022-04-04 15:50:05
56f388e4-0fe1-4f1b-b963-0f2d07b81bdb,+17373217377,ACT46479434,Jessica,Anderson,jessica.anderson801@gmail.com,1984-06-07,CO,FAMILY_PLAN,2020-06-28 18:57:20,hotspot,,5G_NSA,0,2020-03-11 22:17:17,2020-11-13 06:08:42,service_quality,cash,27.54,,3,,2019-07-19 02:36:30,2021-11-02 12:33:01
f905d4a9-a60b-4783-87e1-b3ff4c9191bc,+16918667268,ACT76178916,Joseph,Hernandez,joseph.hernandez432@gmail.com,1957-02-26,NC,POSTPAID_STARTER,2021-03-06 23:18:12,tablet,950669200210031,3G,1,2019-02-04 14:19:40,,,debit_card,378.42,768,5,,2018-10-27 00:52:52,2020-08-08 01:14:47
6fddc94c-73a2-4c64-bfd1-a81770fd13a0,+16110958198,ACT88580977,Susan,Brown,susan.brown882@gmail.com,1974-02-14,IL,BUSINESS_50,2020-04-17 00:34:10,hotspot,,5G_NSA,1,2019-01-03 18:16:24,,,check,387.95,,4,cricket,2018-02-06 09:26:41,2024-01-26 00:33:20
0a377cad-59bd-4719-bdb9-4d7b364caa26,+16805151724,ACT27979425,Thomas,Gonzalez,thomas.gonzalez45@gmail.com,1954-12-21,TX,FAMILY_PLAN,2022-01-12 18:32:55,feature_phone,802269119539469,5G,1,2019-04-17 10:56:13,,,check,421.25,526,5,cricket,2018-01-20 08:05:25,2021-01-15 18:41:06
a28f0190-71d0-47ba-8a8b-fd7063d243d7,+13394368421,ACT48682630,Joseph,Gonzalez,joseph.gonzalez525@gmail.com,1958-08-21,NC,BUSINESS_50,2023-08-20 21:53:29,tablet,261968567667883,4G,1,2019-09-13 13:20:56,,,check,47.45,428,5,att,2019-03-17 18:16:04,2023-12-05 14:14:27
d95906b3-48db-4fda-a63e-33d029583f3b,+15658666868,ACT18544599,Karen,Lopez,karen.lopez560@gmail.com,1969-09-09,GA,PREPAID_UNLIMITED,2024-04-16 23:31:41,smartphone,122424199940723,4G,1,2022-05-18 14:43:19,,,cash,431.25,632,2,,2018-08-13 08:24:18,2022-08-12 07:18:04
bcc97f4b-bbbf-49d1-945e-41f706b2c88a,+15296136644,ACT67203975,Richard,Hernandez,richard.hernandez717@gmail.com,1952-06-09,IL,POSTPAID_PRO,2020-12-10 04:44:01,hotspot,,3G,1,2020-06-18 03:34:24,,,check,127.9,313,2,tmobile,2018-03-22 05:17:44,2020-06-30 11:09:49
fb59806a-de6f-41d9-a6c0-dc75b768f0bf,+17736445584,ACT33952058,Susan,Smith,susan.smith748@gmail.com,1992-05-28,TX,BUSINESS_50,2022-03-06 16:08:19,tablet,107128897339722,LTE,1,2021-06-04 00:57:01,,,debit_card,259.55,768,2,boost,2019-04-11 13:58:57,2024-10-01 21:06:05
aab10acc-341b-4504-8789-873fef864ae7,+13793800259,ACT55887681,William,Johnson,william.johnson101@gmail.com,1985-01-06,GA,FAMILY_PLAN,2023-02-08 10:37:08,smartwatch,,LTE,1,2022-11-30 17:27:25,,,auto_pay,39.25,455,4,boost,2018-05-15 04:15:01,2023-07-18 21:23:08
45e9f732-d66c-41a9-9e5e-016259bd9683,+14198325585,ACT21511026,Thomas,Wilson,thomas.wilson3@gmail.com,2001-08-03,WA,PREPAID_UNLIMITED,2024-09-16 09:55:44,feature_phone,294840910807091,5G,1,2023-01-31 20:09:05,,,auto_pay,351.61,399,1,porting_unknown,2018-12-16 10:00:12,2024-04-16 08:13:51
c1b19ac7-2756-4214-b1c9-467139b6b9f9,+19913292552,ACT27554817,Mary,Taylor,mary.taylor858@gmail.com,1987-02-06,TX,PREPAID_BASIC,2022-02-17 22:16:53,feature_phone,385572139289399,5G_NSA,1,2020-06-21 01:35:09,,,bank_transfer,206.74,359,6,,2018-11-25 03:25:43,2021-04-30 20:30:58
f9842d9f-d261-4766-81cc-29332a9504a1,+18757021561,ACT73128358,Joseph,Martinez,joseph.martinez244@gmail.com,1953-05-01,VA,POSTPAID_PRO,2021-07-27 16:37:57,smartphone,777124556794591,LTE,1,2021-04-18 12:45:08,,,credit_card,82.15,655,4,,2019-09-20 00:30:33,2022-05-26 11:36:10
d7c1f35b-87ce-45ad-8091-22177ebf2a80,+16218873281,ACT27557789,Richard,Wilson,richard.wilson433@gmail.com,1992-07-06,OH,POSTPAID_ELITE,2022-03-11 13:27:40,feature_phone,863575699514732,3G,1,2020-04-25 10:49:44,,,credit_card,89.52,591,1,,2020-03-01 12:02:23,2022-06-26 10:59:37
5fbbdbdd-56bb-4f40-9f57-2e1d2ee95387,+13493578791,ACT28119935,John,Lopez,john.lopez57@gmail.com,1991-02-12,WA,POSTPAID_PRO,2020-02-08 23:05:05,tablet,641794486113061,LTE,1,2019-04-01 19:46:54,,,debit_card,443.35,335,1,tmobile,2018-10-05 19:50:31,2024-06-18 14:11:34
2cb84d41-078c-4f5f-8607-25c6df53cee4,+15445110949,ACT77789637,Michael,Moore,michael.moore846@gmail.com,1960-05-06,NJ,FAMILY_PLAN,2023-08-29 12:47:25,tablet,116260852175681,5G_NSA,1,2021-05-08 08:18:57,,,voucher,279.73,422,5,tmobile,2018-04-10 17:25:04,2023-07-09 22:06:21
66eb83c2-f243-4deb-beaa-34bac76656b8,+19330747368,ACT20784776,Linda,Garcia,linda.garcia496@gmail.com,1995-07-17,VA,FAMILY_PLAN,2022-03-26 20:01:18,smartwatch,,5G_NSA,0,2019-07-23 19:22:20,2023-02-26 08:43:32,,voucher,354.9,730,3,tmobile,2018-01-07 22:20:03,2020-10-13 13:12:54
260c4194-6703-4394-8f76-19eeef20d44a,+13560214863,ACT99382322,Patricia,Davis,patricia.davis691@gmail.com,1955-05-09,MA,FAMILY_PLAN,2022-03-05 18:28:12,tablet,547833278530845,LTE,1,2020-04-07 13:51:06,,,credit_card,398.66,670,5,att,2018-07-26 04:13:55,2023-11-21 02:18:35
42067bb0-a6f3-4f3e-9e6d-79ed604ba2f8,+14781924839,ACT73951336,Jessica,Thomas,jessica.thomas501@gmail.com,1988-11-02,AZ,POSTPAID_PRO,2020-06-02 06:08:20,smartphone,348746913902850,4G,0,2020-02-28 07:55:02,2022-06-14 18:55:23,,auto_pay,211.57,481,1,sprint,2020-02-20 20:38:41,2023-08-22 11:31:17
88a3565c-04ee-4099-ba6a-e5e15d964ffb,+18434908442,ACT16071038,David,Jackson,david.jackson757@gmail.com,1963-08-27,MI,POSTPAID_PRO,2023-07-06 03:31:36,tablet,264260879472476,5G,1,2022-07-08 12:21:10,,,debit_card,298.14,635,3,att,2018-03-25 22:47:26,2024-02-22 19:55:22
102e2b95-003e-48ad-ba2c-9121dba0ea6c,+19076227049,ACT75243669,Jennifer,Lopez,jennifer.lopez608@gmail.com,1997-01-12,MA,PREPAID_BASIC,2023-11-03 07:18:48,feature_phone,597468186645305,WiFi_calling,1,2020-05-26 11:23:00,,,cash,441.98,506,6,verizon,2018-05-02 08:25:42,2022-07-10 18:32:36
b6da1b16-4e31-4c01-96b5-ceed47966351,+15937029853,ACT87822740,Charles,Taylor,charles.taylor778@gmail.com,1963-04-26,OH,POSTPAID_STARTER,2024-04-01 10:08:04,tablet,611419800251133,5G_NSA,1,2022-04-08 17:32:51,,,bank_transfer,178.46,771,3,att,2021-11-12 17:11:10,2024-02-09 21:23:42
c9949aff-d5ce-4c0c-b50e-951e7e07ec14,+12436010531,ACT64712396,Barbara,Garcia,barbara.garcia78@gmail.com,1954-11-28,CO,FAMILY_PLAN,2021-10-11 00:54:11,hotspot,,4G,1,2021-04-24 13:44:48,,,voucher,263.2,778,6,,2020-03-23 12:57:16,2024-09-27 07:43:10
7e6e12a7-0a9c-4403-9a18-90def9de5680,+15172157082,ACT81488460,Karen,Jones,karen.jones882@gmail.com,1984-01-22,NC,FAMILY_PLAN,2020-03-26 20:34:04,hotspot,,5G_NSA,1,2019-11-12 14:16:17,,,voucher,423.56,751,2,,2019-02-23 18:49:46,2020-02-05 18:46:56
669e3ee0-3a38-4a0f-b100-7c9a92320758,+15498984019,ACT51575215,Barbara,Brown,barbara.brown167@gmail.com,1982-05-03,MA,POSTPAID_PRO,2023-09-23 15:13:53,feature_phone,923460518040915,WiFi_calling,1,2019-02-09 14:15:50,,,voucher,154.6,596,4,,2019-01-09 01:30:33,2022-05-14 18:20:30
86c4ab84-6fec-463c-a676-fd927f0a1609,+17337939863,ACT30215843,Joseph,Gonzalez,joseph.gonzalez596@gmail.com,1968-09-18,NY,POSTPAID_ELITE,2021-01-31 11:04:23,feature_phone,619268526645840,5G,1,2020-12-20 01:10:29,,,auto_pay,307.09,499,6,porting_unknown,2019-03-21 03:39:30,2023-06-20 12:07:27
68ff36f0-b963-42b2-91b4-09d1c1edb776,+15715568090,ACT86468264,David,Davis,david.davis278@gmail.com,1989-01-28,TX,BUSINESS_50,2022-05-05 00:51:09,smartwatch,,3G,0,2020-04-17 13:58:26,2024-01-15 07:55:59,deceased,credit_card,345.2,687,3,cricket,2019-02-27 00:00:08,2021-09-11 22:49:53
5968ac41-3e48-49ae-a1ce-5615e5db0763,+17976035391,ACT37868799,Lisa,Wilson,lisa.wilson553@gmail.com,1983-12-14,NC,PREPAID_UNLIMITED,2021-10-12 10:27:18,smartwatch,,3G,1,2019-04-10 07:34:25,,,bank_transfer,346.77,411,3,att,2019-03-28 10:29:47,2023-02-15 05:24:04
ccfce8c2-450b-4958-bfae-03710556dfb6,+16066677565,ACT35392849,Patricia,Martin,patricia.martin772@gmail.com,1968-11-10,AZ,POSTPAID_PRO,2023-06-05 03:40:48,smartphone,145860633673572,WiFi_calling,1,2020-08-30 02:59:28,,,cash,140.12,480,3,sprint,2019-12-22 17:14:50,2020-09-25 11:15:54
6bbfcd4b-5b94-4905-913d-499f30b75982,+14227467956,ACT24587697,Karen,Gonzalez,karen.gonzalez328@gmail.com,1975-05-06,MA,PREPAID_UNLIMITED,2022-09-08 11:57:19,smartwatch,,3G,1,2019-12-23 04:29:33,,,voucher,31.43,658,1,sprint,2019-11-19 01:47:42,2022-09-22 09:31:11
322f31b2-ef54-47d9-80d4-5a534bd2ec33,+19499077911,ACT11484586,Michael,Wilson,michael.wilson410@gmail.com,,CO,BUSINESS_UNLIMITED,2021-04-09 19:49:10,tablet,610501565356746,3G,1,2019-11-21 23:01:18,,,credit_card,193.54,,2,,2019-09-04 22:09:35,2023-11-12 11:28:28
5cd8ba26-deb7-4337-b818-5634514d2f0c,+18117797827,ACT67729587,Joseph,Martin,joseph.martin71@gmail.com,1993-12-15,AZ,POSTPAID_STARTER,2021-03-13 18:01:33,smartphone,847815164107656,3G,1,2019-02-07 00:02:29,,,debit_card,253.79,605,5,,2019-01-04 08:33:01,2023-09-25 00:39:15
be1e0c03-56dc-46f6-b214-7786a5176565,+13301013213,ACT55314828,James,Anderson,james.anderson676@gmail.com,1989-02-26,IL,POSTPAID_ELITE,2020-03-20 02:00:37,hotspot,,WiFi_calling,1,2019-11-28 10:15:47,,,credit_card,366.8,367,2,verizon,2018-02-20 00:50:55,2024-09-23 07:06:08
604a5f89-d078-4999-9cd8-86a4f7cd153e,+13927536986,ACT23730012,Jessica,Jackson,jessica.jackson636@gmail.com,1956-12-01,MA,POSTPAID_PRO,2020-02-20 03:53:43,feature_phone,919162952244985,4G,1,2019-01-20 05:58:24,,,cash,398.3,595,3,,2018-12-14 23:25:36,2020-01-08 05:41:58
6bee72dd-d19a-4a79-ae4c-867d4b10592c,+18142798829,ACT15862855,Jessica,Wilson,jessica.wilson522@gmail.com,1990-12-26,NC,BUSINESS_UNLIMITED,2023-03-11 21:28:20,smartphone,684611682739203,4G,1,2023-01-19 06:09:04,,,check,207.1,312,1,cricket,2020-10-12 16:17:00,2024-04-03 10:19:27
66b5eada-aee2-4a75-abbf-9cfe79adf797,+15307916166,ACT95256276,William,Gonzalez,william.gonzalez934@gmail.com,1961-04-19,MI,POSTPAID_ELITE,2024-04-27 12:36:54,smartwatch,,5G_NSA,1,2022-07-31 12:52:48,,,check,29.78,775,2,tmobile,2022-04-26 23:02:43,2023-12-12 15:17:11
ea1d36d7-0e08-4f5c-bdd6-ef5d12282eea,+17520558578,ACT97159258,Sarah,Martin,sarah.martin960@gmail.com,1965-08-22,TX,POSTPAID_ELITE,2024-07-19 19:02:14,feature_phone,694786669847290,WiFi_calling,1,2023-04-12 09:58:52,,,auto_pay,252.28,344,5,,2019-10-12 20:50:49,2024-11-02 22:49:41
